dstport,protocol,tag
57753,tcp,tag_455
7350,tcp,tag_858
8075,tcp,tag_738
25073,icmp,tag_846
33914,tcp,tag_809
1435,udp,tag_39
55720,udp,tag_962
62032,icmp,tag_63
48677,tcp,tag_111
56119,tcp,tag_346
43051,udp,tag_660
4931,icmp,tag_62
31632,tcp,tag_290
40242,icmp,tag_358
19238,udp,tag_210
64263,tcp,tag_939
37130,icmp,tag_126
44482,udp,tag_767
303,udp,tag_426
5023,udp,tag_579
21342,icmp,tag_847
14803,tcp,tag_98
11105,udp,tag_177
53895,icmp,tag_100
44372,udp,tag_920
28070,udp,tag_938
52301,udp,tag_872
38125,icmp,tag_203
10414,icmp,tag_959
50731,tcp,tag_476
2049,icmp,tag_924
45598,icmp,tag_715
25444,icmp,tag_246
12144,udp,tag_368
15534,icmp,tag_299
30254,icmp,tag_108
365,tcp,tag_313
25811,udp,tag_493
2664,udp,tag_704
53349,udp,tag_739
4064,icmp,tag_22
44157,tcp,tag_45
36951,tcp,tag_643
20055,icmp,tag_739
64926,tcp,tag_15
2417,tcp,tag_67
44687,udp,tag_956
15046,icmp,tag_411
34700,tcp,tag_157
29189,icmp,tag_163
42841,tcp,tag_635
58116,udp,tag_451
63819,udp,tag_331
48157,icmp,tag_197
61853,tcp,tag_904
16462,tcp,tag_78
64947,udp,tag_279
60785,icmp,tag_650
21532,udp,tag_128
10728,udp,tag_8
29155,tcp,tag_748
28259,udp,tag_421
41074,icmp,tag_356
5355,tcp,tag_866
22889,icmp,tag_212
54435,udp,tag_762
28957,tcp,tag_245
62506,udp,tag_313
105,icmp,tag_788
14249,tcp,tag_960
45929,icmp,tag_711
34564,udp,tag_778
36701,icmp,tag_538
38697,tcp,tag_757
3371,tcp,tag_354
29300,tcp,tag_623
54789,icmp,tag_137
16218,icmp,tag_46
21386,icmp,tag_658
59851,icmp,tag_38
3810,icmp,tag_437
7208,tcp,tag_658
46298,tcp,tag_538
10294,tcp,tag_524
19356,icmp,tag_498
54805,icmp,tag_765
4201,tcp,tag_517
6505,icmp,tag_442
23833,icmp,tag_30
8572,tcp,tag_478
5352,icmp,tag_876
31920,udp,tag_131
51319,udp,tag_615
45002,icmp,tag_222
48063,udp,tag_311
27027,udp,tag_7
47931,udp,tag_151
48623,tcp,tag_808
65440,icmp,tag_811
21856,udp,tag_1000
35089,udp,tag_494
8631,udp,tag_649
62107,udp,tag_109
38554,udp,tag_661
10658,udp,tag_585
29109,icmp,tag_957
64838,tcp,tag_357
46623,tcp,tag_665
45843,tcp,tag_301
42010,icmp,tag_624
48845,icmp,tag_443
52345,udp,tag_826
23038,udp,tag_532
42984,udp,tag_717
59283,udp,tag_514
40398,icmp,tag_913
37230,icmp,tag_109
60348,tcp,tag_231
65385,tcp,tag_195
16153,tcp,tag_295
62760,udp,tag_55
25119,udp,tag_945
47818,icmp,tag_586
42963,udp,tag_31
2762,icmp,tag_69
523,tcp,tag_86
17841,udp,tag_863
59125,icmp,tag_898
5149,icmp,tag_724
3861,udp,tag_751
42441,udp,tag_149
28599,udp,tag_894
48795,tcp,tag_795
24042,udp,tag_667
39740,icmp,tag_700
21140,tcp,tag_213
352,icmp,tag_250
1397,tcp,tag_919
1993,udp,tag_921
29346,icmp,tag_21
894,udp,tag_551
11663,tcp,tag_827
52891,icmp,tag_137
6533,tcp,tag_391
55164,tcp,tag_711
34090,icmp,tag_884
52412,udp,tag_790
11193,icmp,tag_185
18152,tcp,tag_652
39447,icmp,tag_413
18509,icmp,tag_607
26054,tcp,tag_459
9452,icmp,tag_221
42226,udp,tag_458
55099,tcp,tag_108
40375,icmp,tag_512
11158,icmp,tag_438
35317,udp,tag_495
63423,tcp,tag_272
24150,udp,tag_314
23834,icmp,tag_267
61043,icmp,tag_156
63672,udp,tag_425
1340,udp,tag_370
44280,icmp,tag_309
16799,tcp,tag_151
28851,icmp,tag_954
9989,tcp,tag_425
33211,udp,tag_797
50608,tcp,tag_454
39978,udp,tag_517
55265,icmp,tag_682
49569,udp,tag_360
27895,icmp,tag_773
24119,tcp,tag_795
8474,icmp,tag_186
45422,icmp,tag_320
52470,tcp,tag_913
63204,udp,tag_422
19466,icmp,tag_365
801,tcp,tag_739
58349,tcp,tag_524
27547,icmp,tag_124
3765,udp,tag_925
25816,tcp,tag_558
45824,icmp,tag_390
22852,icmp,tag_127
30089,tcp,tag_971
6297,tcp,tag_816
21460,tcp,tag_588
58827,icmp,tag_433
52408,icmp,tag_871
18645,icmp,tag_698
58270,udp,tag_949
59971,icmp,tag_805
30743,udp,tag_338
54524,icmp,tag_301
37115,udp,tag_822
28662,udp,tag_352
57731,tcp,tag_429
7373,icmp,tag_791
54710,tcp,tag_56
52561,tcp,tag_915
64605,tcp,tag_274
60551,tcp,tag_202
23323,udp,tag_490
20111,udp,tag_926
4817,udp,tag_52
658,tcp,tag_369
19458,udp,tag_592
18952,tcp,tag_400
17578,tcp,tag_977
15751,tcp,tag_464
37684,icmp,tag_390
45142,udp,tag_705
7533,icmp,tag_82
5396,udp,tag_883
18343,udp,tag_487
13564,icmp,tag_6
7211,tcp,tag_43
50310,udp,tag_699
40369,icmp,tag_190
4952,udp,tag_365
54691,tcp,tag_728
7036,icmp,tag_972
53430,tcp,tag_721
247,udp,tag_891
26726,tcp,tag_523
5733,tcp,tag_558
57584,icmp,tag_719
43637,tcp,tag_772
57405,tcp,tag_943
51392,tcp,tag_265
17216,tcp,tag_558
33362,icmp,tag_774
48556,udp,tag_802
21000,udp,tag_430
45085,tcp,tag_146
39142,icmp,tag_698
52589,tcp,tag_619
35052,icmp,tag_711
51287,udp,tag_354
14251,icmp,tag_159
36854,tcp,tag_178
33586,udp,tag_988
50682,udp,tag_53
5083,udp,tag_120
11481,udp,tag_734
23450,icmp,tag_118
24349,udp,tag_40
27914,udp,tag_426
55172,tcp,tag_810
65141,icmp,tag_813
34167,icmp,tag_545
48175,icmp,tag_96
58464,icmp,tag_556
44077,udp,tag_651
15428,tcp,tag_911
34615,icmp,tag_956
60023,icmp,tag_82
53953,tcp,tag_625
56301,icmp,tag_926
63412,udp,tag_667
6630,udp,tag_115
35103,tcp,tag_940
44618,icmp,tag_164
59915,icmp,tag_10
532,tcp,tag_574
61579,tcp,tag_328
25741,tcp,tag_560
20362,udp,tag_475
9261,tcp,tag_241
10249,icmp,tag_25
43264,icmp,tag_202
30963,tcp,tag_22
50080,tcp,tag_492
63732,icmp,tag_515
11317,tcp,tag_633
52602,tcp,tag_515
46072,icmp,tag_615
9582,icmp,tag_371
4396,tcp,tag_271
58232,icmp,tag_891
27533,tcp,tag_510
35386,udp,tag_555
32431,tcp,tag_358
29674,tcp,tag_931
63828,icmp,tag_17
43185,tcp,tag_680
20517,udp,tag_729
43789,tcp,tag_675
56608,icmp,tag_590
47677,udp,tag_370
21575,udp,tag_233
6512,tcp,tag_667
1035,tcp,tag_937
44630,icmp,tag_316
13581,icmp,tag_888
35310,tcp,tag_230
11957,udp,tag_767
10328,icmp,tag_689
49578,udp,tag_920
18181,icmp,tag_965
28739,icmp,tag_30
64229,udp,tag_130
4681,icmp,tag_639
27890,icmp,tag_614
65420,tcp,tag_676
35881,tcp,tag_804
64056,udp,tag_90
48244,udp,tag_904
22535,tcp,tag_360
33441,udp,tag_332
25517,udp,tag_704
9480,udp,tag_404
10487,udp,tag_639
23443,tcp,tag_939
12514,tcp,tag_820
32890,tcp,tag_405
17410,icmp,tag_380
49762,icmp,tag_987
19755,icmp,tag_328
54667,udp,tag_517
16390,tcp,tag_56
50723,udp,tag_240
27448,tcp,tag_366
41351,tcp,tag_740
20513,icmp,tag_969
58414,tcp,tag_321
44779,icmp,tag_383
54373,tcp,tag_766
40415,udp,tag_513
6890,icmp,tag_184
30980,tcp,tag_87
49231,tcp,tag_16
48820,icmp,tag_852
1640,tcp,tag_365
2744,tcp,tag_923
96,icmp,tag_974
56660,udp,tag_118
43736,udp,tag_411
59747,tcp,tag_857
37128,icmp,tag_846
37672,tcp,tag_453
32509,icmp,tag_447
23582,tcp,tag_270
11834,udp,tag_536
55274,udp,tag_449
29455,icmp,tag_964
23591,icmp,tag_76
13785,tcp,tag_602
37111,tcp,tag_692
59854,icmp,tag_786
52413,icmp,tag_504
33252,icmp,tag_522
17998,icmp,tag_652
47751,tcp,tag_694
22011,udp,tag_821
39041,udp,tag_594
35387,udp,tag_474
10468,udp,tag_763
18501,tcp,tag_695
64057,udp,tag_609
4416,icmp,tag_333
12025,icmp,tag_581
7564,icmp,tag_895
7102,tcp,tag_556
49101,icmp,tag_68
33903,tcp,tag_670
16368,tcp,tag_515
26483,tcp,tag_825
47314,udp,tag_822
36915,tcp,tag_461
34070,tcp,tag_349
40496,icmp,tag_661
34345,tcp,tag_73
54797,icmp,tag_889
62329,udp,tag_747
52466,icmp,tag_703
24152,tcp,tag_507
55928,icmp,tag_469
53871,tcp,tag_193
63162,tcp,tag_435
36406,icmp,tag_869
11516,udp,tag_61
34319,tcp,tag_99
17748,tcp,tag_237
1340,udp,tag_478
61525,udp,tag_141
34096,tcp,tag_298
3136,tcp,tag_444
26615,icmp,tag_758
40764,icmp,tag_599
15105,icmp,tag_627
19836,udp,tag_18
59011,icmp,tag_39
2610,tcp,tag_173
4263,icmp,tag_344
43376,tcp,tag_978
51323,icmp,tag_714
50771,icmp,tag_522
12485,icmp,tag_144
21056,tcp,tag_820
50238,udp,tag_733
51622,tcp,tag_170
35715,tcp,tag_688
24931,icmp,tag_470
21604,icmp,tag_792
25466,udp,tag_170
45701,udp,tag_361
20284,icmp,tag_298
16406,udp,tag_891
16543,tcp,tag_498
2981,icmp,tag_549
15475,udp,tag_48
28747,icmp,tag_380
63807,icmp,tag_651
495,tcp,tag_527
7881,udp,tag_594
54601,tcp,tag_81
40694,icmp,tag_430
59168,tcp,tag_225
5738,udp,tag_90
54504,tcp,tag_124
55447,tcp,tag_220
48889,tcp,tag_396
1884,tcp,tag_769
22825,icmp,tag_257
28327,tcp,tag_340
63501,icmp,tag_80
23362,tcp,tag_799
46850,udp,tag_209
29393,udp,tag_728
60606,icmp,tag_204
47568,udp,tag_375
32086,udp,tag_917
5238,udp,tag_167
26508,icmp,tag_124
708,icmp,tag_978
23061,icmp,tag_372
15960,icmp,tag_711
39263,icmp,tag_973
10082,tcp,tag_577
4518,udp,tag_282
3683,icmp,tag_156
23534,tcp,tag_790
39971,tcp,tag_372
36852,icmp,tag_35
2548,udp,tag_624
58548,tcp,tag_70
57798,tcp,tag_190
55404,icmp,tag_498
60900,udp,tag_727
65483,icmp,tag_444
57909,udp,tag_337
57331,tcp,tag_398
14188,udp,tag_75
13278,icmp,tag_230
13975,icmp,tag_272
56723,udp,tag_803
5379,udp,tag_158
23948,udp,tag_708
3205,udp,tag_746
61500,icmp,tag_706
34273,tcp,tag_50
9728,icmp,tag_198
46150,icmp,tag_194
19972,tcp,tag_631
57792,tcp,tag_851
11880,tcp,tag_721
53353,tcp,tag_453
28548,tcp,tag_81
494,udp,tag_144
7366,tcp,tag_837
496,udp,tag_874
58973,icmp,tag_752
52042,udp,tag_64
14694,icmp,tag_204
40731,tcp,tag_367
20776,tcp,tag_439
34523,icmp,tag_778
65027,icmp,tag_23
62258,udp,tag_769
7597,udp,tag_323
51045,icmp,tag_402
22806,icmp,tag_296
28261,tcp,tag_909
1284,udp,tag_195
5149,icmp,tag_552
32504,icmp,tag_259
14685,tcp,tag_915
8557,udp,tag_792
16318,tcp,tag_511
8355,udp,tag_50
18683,udp,tag_653
28028,tcp,tag_852
63976,udp,tag_567
36447,udp,tag_921
5015,tcp,tag_914
6644,icmp,tag_144
1563,tcp,tag_173
4282,icmp,tag_549
54945,udp,tag_777
63506,tcp,tag_429
10315,icmp,tag_326
54232,icmp,tag_29
52041,udp,tag_826
2925,icmp,tag_675
40875,udp,tag_985
52573,tcp,tag_270
47590,udp,tag_283
54701,udp,tag_234
53988,tcp,tag_746
48817,udp,tag_157
28132,tcp,tag_268
34401,tcp,tag_708
46343,icmp,tag_761
15032,icmp,tag_277
56848,icmp,tag_61
60031,tcp,tag_22
14397,udp,tag_273
50225,tcp,tag_361
5231,tcp,tag_161
2472,tcp,tag_119
18008,icmp,tag_617
46070,tcp,tag_806
32304,icmp,tag_630
33098,udp,tag_154
22161,udp,tag_926
25473,tcp,tag_861
14168,tcp,tag_907
53316,icmp,tag_228
41402,udp,tag_798
24088,udp,tag_416
9615,tcp,tag_663
44537,tcp,tag_149
33884,tcp,tag_143
11606,udp,tag_128
60604,udp,tag_76
1007,udp,tag_706
27775,udp,tag_466
35742,tcp,tag_861
52724,udp,tag_32
49052,icmp,tag_151
63143,icmp,tag_860
47840,udp,tag_217
27098,tcp,tag_286
10893,udp,tag_25
1607,udp,tag_400
39497,icmp,tag_472
30974,tcp,tag_763
42092,udp,tag_200
19087,tcp,tag_617
60870,udp,tag_810
35123,icmp,tag_409
52778,udp,tag_340
6798,tcp,tag_795
59759,icmp,tag_286
24794,icmp,tag_426
7281,icmp,tag_402
24521,tcp,tag_320
12251,udp,tag_451
28195,icmp,tag_490
15647,tcp,tag_227
7220,udp,tag_852
13439,udp,tag_733
386,icmp,tag_726
64391,tcp,tag_728
64939,tcp,tag_823
46231,udp,tag_568
59560,udp,tag_88
27388,icmp,tag_278
12450,udp,tag_166
25582,icmp,tag_320
35057,udp,tag_818
32172,icmp,tag_816
61065,icmp,tag_606
36634,icmp,tag_477
16823,udp,tag_854
29951,tcp,tag_483
24332,icmp,tag_311
30769,icmp,tag_80
48912,icmp,tag_965
31649,udp,tag_352
8180,icmp,tag_855
64111,udp,tag_528
37077,icmp,tag_955
11493,tcp,tag_822
26245,tcp,tag_448
5210,tcp,tag_787
16963,icmp,tag_557
21722,icmp,tag_964
60206,udp,tag_322
49014,tcp,tag_691
27099,icmp,tag_233
10407,icmp,tag_126
38292,icmp,tag_673
39561,tcp,tag_287
24526,icmp,tag_98
63372,tcp,tag_10
19386,udp,tag_261
56116,udp,tag_77
62104,icmp,tag_18
55282,tcp,tag_78
57645,tcp,tag_978
22922,icmp,tag_518
62547,tcp,tag_196
64249,icmp,tag_922
39986,tcp,tag_42
38769,tcp,tag_240
19867,icmp,tag_723
46834,icmp,tag_468
3884,udp,tag_900
31998,udp,tag_433
18305,udp,tag_291
14101,udp,tag_691
60271,tcp,tag_380
46391,tcp,tag_331
47206,tcp,tag_183
16431,udp,tag_204
31885,icmp,tag_611
6580,tcp,tag_803
3913,icmp,tag_750
37147,icmp,tag_813
4867,icmp,tag_694
56103,tcp,tag_218
2346,udp,tag_222
231,tcp,tag_709
41002,icmp,tag_991
18552,tcp,tag_751
63338,icmp,tag_930
43672,icmp,tag_933
29187,icmp,tag_763
32176,icmp,tag_783
40880,udp,tag_551
64505,tcp,tag_394
13004,tcp,tag_512
8564,udp,tag_316
21276,icmp,tag_766
5105,tcp,tag_798
5670,tcp,tag_130
24544,tcp,tag_270
48172,tcp,tag_788
23197,icmp,tag_400
9943,udp,tag_94
15639,udp,tag_195
61748,tcp,tag_112
322,icmp,tag_983
58364,udp,tag_315
60386,udp,tag_207
50043,udp,tag_380
18971,udp,tag_258
5830,udp,tag_888
12157,icmp,tag_216
33986,udp,tag_581
51425,icmp,tag_48
5555,icmp,tag_708
39973,icmp,tag_737
8452,tcp,tag_465
42231,udp,tag_975
58419,udp,tag_522
45142,tcp,tag_511
30511,udp,tag_657
2108,udp,tag_235
13212,tcp,tag_882
3192,icmp,tag_417
16186,tcp,tag_414
38602,icmp,tag_309
38489,icmp,tag_126
17948,icmp,tag_17
6118,udp,tag_790
55933,tcp,tag_836
47082,udp,tag_867
49456,tcp,tag_129
33663,udp,tag_42
16038,tcp,tag_152
39952,icmp,tag_132
53410,udp,tag_106
3381,icmp,tag_900
22238,icmp,tag_629
44365,icmp,tag_747
11657,icmp,tag_433
39736,icmp,tag_561
61994,icmp,tag_231
63695,tcp,tag_419
35425,icmp,tag_615
9106,udp,tag_741
41510,tcp,tag_125
19229,udp,tag_89
35066,icmp,tag_739
12610,icmp,tag_285
24460,tcp,tag_311
33097,tcp,tag_948
60715,udp,tag_531
62060,udp,tag_946
16350,tcp,tag_359
20846,icmp,tag_867
37522,udp,tag_104
30312,icmp,tag_65
9969,udp,tag_675
61296,icmp,tag_832
33390,tcp,tag_649
44558,tcp,tag_747
7719,udp,tag_984
55314,icmp,tag_841
9567,udp,tag_857
24331,icmp,tag_581
51450,udp,tag_101
20235,tcp,tag_38
37877,tcp,tag_850
19196,icmp,tag_312
31150,tcp,tag_175
40081,udp,tag_709
58233,udp,tag_748
10106,udp,tag_499
55435,icmp,tag_544
23933,udp,tag_685
13862,tcp,tag_257
20911,icmp,tag_140
52996,tcp,tag_50
55147,udp,tag_890
14761,icmp,tag_449
41303,icmp,tag_224
36130,icmp,tag_19
46864,udp,tag_100
53427,udp,tag_288
55585,udp,tag_104
57476,tcp,tag_160
33962,icmp,tag_891
55443,udp,tag_82
31092,tcp,tag_105
26569,tcp,tag_320
36619,icmp,tag_998
8191,tcp,tag_89
47879,icmp,tag_624
3580,tcp,tag_565
14909,tcp,tag_29
43766,udp,tag_857
35675,udp,tag_470
30616,icmp,tag_569
1604,tcp,tag_231
63138,tcp,tag_952
21949,tcp,tag_819
18544,udp,tag_435
10720,udp,tag_408
44190,udp,tag_124
32937,tcp,tag_927
44279,udp,tag_719
44567,icmp,tag_552
483,icmp,tag_567
22357,udp,tag_809
34223,icmp,tag_494
60710,udp,tag_744
58324,udp,tag_195
61813,udp,tag_464
4944,tcp,tag_478
16859,udp,tag_885
36492,udp,tag_258
30217,tcp,tag_547
47329,tcp,tag_302
7363,udp,tag_806
52589,tcp,tag_881
25041,udp,tag_421
40646,udp,tag_867
58205,icmp,tag_538
10410,icmp,tag_938
56027,tcp,tag_258
55511,icmp,tag_875
50934,icmp,tag_34
60141,udp,tag_694
18568,tcp,tag_393
27010,udp,tag_300
64991,tcp,tag_608
32519,udp,tag_324
57445,icmp,tag_684
53325,icmp,tag_193
2798,udp,tag_99
37128,udp,tag_109
54697,tcp,tag_314
16491,udp,tag_382
13342,udp,tag_780
56409,udp,tag_721
51090,udp,tag_184
7917,icmp,tag_373
35444,icmp,tag_920
12579,tcp,tag_406
54686,udp,tag_880
25757,icmp,tag_214
8353,icmp,tag_693
18464,icmp,tag_736
2625,tcp,tag_418
1971,icmp,tag_858
5732,udp,tag_871
62865,tcp,tag_538
39503,icmp,tag_355
31078,udp,tag_627
52513,udp,tag_493
62602,tcp,tag_247
46385,icmp,tag_120
30837,udp,tag_220
37670,icmp,tag_423
26780,icmp,tag_129
62811,icmp,tag_357
39720,icmp,tag_617
44596,tcp,tag_783
54225,tcp,tag_109
54220,udp,tag_526
37782,udp,tag_786
50838,icmp,tag_133
19669,udp,tag_924
14388,tcp,tag_936
56335,udp,tag_86
8958,udp,tag_259
45768,icmp,tag_82
43242,icmp,tag_429
49399,icmp,tag_159
41237,icmp,tag_965
21060,tcp,tag_958
60391,udp,tag_312
21196,udp,tag_473
14791,icmp,tag_304
18698,icmp,tag_359
9620,udp,tag_307
32507,tcp,tag_143
44869,icmp,tag_254
35252,tcp,tag_488
5223,icmp,tag_589
12180,icmp,tag_989
28703,udp,tag_225
43206,tcp,tag_526
18077,icmp,tag_888
10556,udp,tag_492
60310,icmp,tag_128
61521,tcp,tag_380
48557,tcp,tag_340
16838,udp,tag_19
22295,udp,tag_580
57102,tcp,tag_104
63565,udp,tag_942
57318,tcp,tag_50
30090,udp,tag_442
24620,udp,tag_765
1269,icmp,tag_399
53947,tcp,tag_62
8286,icmp,tag_285
47669,icmp,tag_755
21975,tcp,tag_855
29271,icmp,tag_837
63088,tcp,tag_275
34019,tcp,tag_69
50129,udp,tag_732
44420,icmp,tag_780
20367,tcp,tag_382
30927,icmp,tag_431
44756,icmp,tag_597
27024,icmp,tag_194
27603,udp,tag_321
43467,icmp,tag_242
15551,icmp,tag_905
7151,udp,tag_201
61187,udp,tag_414
44153,icmp,tag_218
47945,udp,tag_761
21246,udp,tag_933
56742,udp,tag_712
1648,udp,tag_112
50749,udp,tag_130
60844,icmp,tag_776
4424,udp,tag_707
35044,tcp,tag_805
44565,tcp,tag_480
1931,udp,tag_317
11116,icmp,tag_145
59169,tcp,tag_854
11228,tcp,tag_814
15501,tcp,tag_142
50211,udp,tag_607
29712,icmp,tag_300
59009,tcp,tag_973
31893,udp,tag_973
39573,icmp,tag_430
36809,icmp,tag_534
31704,tcp,tag_839
14963,icmp,tag_621
54563,tcp,tag_881
11078,udp,tag_513
33578,udp,tag_191
55404,tcp,tag_124
23305,icmp,tag_556
23985,tcp,tag_205
57945,udp,tag_988
39505,icmp,tag_11
53588,tcp,tag_832
46514,icmp,tag_829
47958,udp,tag_32
8419,icmp,tag_194
60948,udp,tag_259
59519,tcp,tag_432
34733,icmp,tag_130
34965,icmp,tag_10
53454,tcp,tag_751
46472,tcp,tag_431
40642,icmp,tag_30
34635,icmp,tag_421
40031,udp,tag_951
45054,icmp,tag_309
24911,tcp,tag_369
1653,icmp,tag_213
21432,udp,tag_745
51462,tcp,tag_858
61392,tcp,tag_28
30504,tcp,tag_112
41097,tcp,tag_640
44574,udp,tag_404
16771,icmp,tag_901
25143,tcp,tag_570
53529,tcp,tag_915
34968,udp,tag_401
25400,icmp,tag_545
61494,udp,tag_760
30571,udp,tag_499
58174,icmp,tag_947
45229,udp,tag_709
43016,icmp,tag_500
55521,tcp,tag_266
53043,icmp,tag_194
42860,tcp,tag_563
6683,udp,tag_52
65199,tcp,tag_738
7261,tcp,tag_482
59353,udp,tag_556
20920,icmp,tag_955
20371,tcp,tag_452
14607,icmp,tag_581
48787,udp,tag_761
1598,tcp,tag_944
59756,tcp,tag_141
65178,icmp,tag_725
12831,tcp,tag_201
56690,icmp,tag_824
14708,udp,tag_124
43741,icmp,tag_152
5092,udp,tag_197
56957,tcp,tag_974
51065,icmp,tag_587
34319,tcp,tag_820
36440,icmp,tag_955
46366,udp,tag_991
45922,tcp,tag_105
35653,tcp,tag_166
19840,tcp,tag_311
1753,tcp,tag_971
33281,tcp,tag_802
10395,tcp,tag_23
4560,icmp,tag_532
55655,udp,tag_477
35630,tcp,tag_52
64142,tcp,tag_208
63537,udp,tag_197
8803,udp,tag_410
48071,udp,tag_804
27265,icmp,tag_205
2122,tcp,tag_230
12392,tcp,tag_87
28353,icmp,tag_538
767,tcp,tag_275
59969,tcp,tag_173
45774,icmp,tag_116
46748,udp,tag_700
8433,udp,tag_307
23145,udp,tag_211
39181,udp,tag_841
53183,udp,tag_98
48259,tcp,tag_592
32843,tcp,tag_903
38855,tcp,tag_749
15926,icmp,tag_878
55953,icmp,tag_774
2058,tcp,tag_629
23548,icmp,tag_9
2742,icmp,tag_274
41599,tcp,tag_350
16414,icmp,tag_161
13946,icmp,tag_81
31258,tcp,tag_834
46583,tcp,tag_360
55708,icmp,tag_713
28525,tcp,tag_912
14653,tcp,tag_104
60784,udp,tag_319
151,udp,tag_805
42995,udp,tag_967
30902,icmp,tag_687
60229,icmp,tag_840
42747,icmp,tag_174
33643,icmp,tag_229
63876,icmp,tag_649
32996,udp,tag_586
42423,udp,tag_883
18336,udp,tag_227
10440,tcp,tag_142
26868,udp,tag_143
2138,tcp,tag_640
29064,icmp,tag_293
18544,tcp,tag_300
10936,udp,tag_505
32790,icmp,tag_454
56546,tcp,tag_226
37233,udp,tag_330
27098,udp,tag_235
60612,udp,tag_11
28071,udp,tag_757
9249,udp,tag_838
46190,udp,tag_947
12689,udp,tag_52
14941,tcp,tag_851
64517,udp,tag_943
38360,icmp,tag_361
17835,tcp,tag_49
59444,tcp,tag_105
12216,icmp,tag_862
6726,icmp,tag_173
26334,icmp,tag_481
6040,udp,tag_578
35337,udp,tag_678
8391,tcp,tag_271
40005,icmp,tag_179
1814,icmp,tag_574
7425,icmp,tag_595
36378,tcp,tag_209
38092,udp,tag_286
60117,udp,tag_3
13986,tcp,tag_38
27766,icmp,tag_269
23069,udp,tag_125
19262,tcp,tag_630
10175,udp,tag_463
38126,tcp,tag_421
14457,udp,tag_413
53574,udp,tag_719
6232,udp,tag_415
10669,tcp,tag_775
29621,tcp,tag_741
50557,icmp,tag_447
19146,tcp,tag_70
13852,udp,tag_178
7644,tcp,tag_240
38673,tcp,tag_40
60687,tcp,tag_533
11644,tcp,tag_9
54129,udp,tag_309
3654,tcp,tag_641
63041,icmp,tag_728
43778,udp,tag_651
41367,tcp,tag_680
49332,tcp,tag_574
59258,icmp,tag_944
45132,tcp,tag_52
32692,icmp,tag_414
5717,udp,tag_42
18043,icmp,tag_475
15957,tcp,tag_651
41090,udp,tag_127
37406,tcp,tag_963
45605,udp,tag_984
49439,udp,tag_668
5409,udp,tag_703
48913,udp,tag_773
40979,tcp,tag_587
4186,tcp,tag_304
35740,udp,tag_466
19127,udp,tag_863
55784,udp,tag_811
59903,udp,tag_788
14198,udp,tag_640
14811,udp,tag_594
20925,udp,tag_468
61555,tcp,tag_71
64100,udp,tag_736
47483,tcp,tag_267
8478,udp,tag_157
16257,tcp,tag_549
57981,tcp,tag_159
8075,udp,tag_433
52830,tcp,tag_425
38017,icmp,tag_641
25154,icmp,tag_20
30890,udp,tag_271
33821,icmp,tag_26
63414,tcp,tag_504
27492,udp,tag_148
3222,tcp,tag_970
7412,udp,tag_351
40455,udp,tag_731
35888,icmp,tag_577
15188,tcp,tag_965
11641,udp,tag_670
47520,tcp,tag_770
21882,udp,tag_908
35938,tcp,tag_122
56454,icmp,tag_999
2634,udp,tag_505
31986,udp,tag_601
11538,tcp,tag_602
53775,udp,tag_76
47027,icmp,tag_283
48037,icmp,tag_668
63002,icmp,tag_825
9615,udp,tag_572
5248,icmp,tag_880
36968,udp,tag_44
29208,tcp,tag_494
29665,tcp,tag_220
14857,udp,tag_542
40946,udp,tag_531
17008,icmp,tag_827
52288,icmp,tag_562
48764,icmp,tag_456
11173,icmp,tag_499
3477,udp,tag_721
11379,icmp,tag_258
25691,tcp,tag_641
5908,udp,tag_230
24257,tcp,tag_464
37112,tcp,tag_192
27375,udp,tag_998
55246,udp,tag_615
63901,udp,tag_71
37952,icmp,tag_717
12054,tcp,tag_363
50335,icmp,tag_388
46068,icmp,tag_962
2195,udp,tag_270
29577,tcp,tag_435
831,tcp,tag_330
43084,icmp,tag_143
46029,udp,tag_418
48851,tcp,tag_737
19253,icmp,tag_452
7748,tcp,tag_931
64098,udp,tag_375
6231,udp,tag_282
13640,icmp,tag_951
24688,icmp,tag_487
23813,udp,tag_863
56307,tcp,tag_890
30806,udp,tag_745
14692,icmp,tag_30
57380,tcp,tag_142
54573,udp,tag_342
5168,tcp,tag_954
57970,udp,tag_342
48366,tcp,tag_551
8983,udp,tag_748
35251,udp,tag_829
49362,tcp,tag_127
61796,tcp,tag_665
42497,icmp,tag_136
44747,tcp,tag_726
39967,udp,tag_882
4122,icmp,tag_540
17983,udp,tag_203
60836,icmp,tag_575
9525,icmp,tag_22
5839,icmp,tag_479
18914,icmp,tag_563
51278,udp,tag_279
53371,tcp,tag_771
14303,tcp,tag_31
10469,tcp,tag_589
58357,udp,tag_479
5084,tcp,tag_469
61878,icmp,tag_804
18065,tcp,tag_605
62353,udp,tag_84
9232,icmp,tag_828
53325,icmp,tag_37
49998,icmp,tag_40
14074,icmp,tag_811
61018,udp,tag_834
10774,icmp,tag_208
59756,icmp,tag_336
12907,icmp,tag_132
52440,tcp,tag_855
18376,udp,tag_746
38043,icmp,tag_37
60177,udp,tag_282
42453,udp,tag_752
45944,icmp,tag_607
11992,tcp,tag_154
25413,icmp,tag_459
5345,icmp,tag_626
58537,icmp,tag_910
1481,udp,tag_353
35924,icmp,tag_189
34238,udp,tag_796
24272,udp,tag_435
51982,icmp,tag_858
61864,icmp,tag_486
24090,tcp,tag_526
